loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.36,2,70000,1,13.79,1
0.11,1,90000,0,12.69,0
0.21,2,70000,1,13.16,1
0.11,0,90000,0,11.077177051964604,0
0.05,1,59623,1,11.077177051964604,1
0.1,0,76160,1,7.51,0
0.04,2,76209,1,11.077177051964604,0
0.11,1,90000,0,12.42,0
0.11,0,90000,0,7.49,0
0.24,0,76296,1,7.88,0
0.04,1,76300,1,11.86,0
0.28,4,59813,1,17.74,1
0.11,1,90000,0,11.077177051964604,0
0.08,0,76486,1,7.9,0
0.16,0,76494,1,11.077177051964604,0
0.21,0,70500,1,7.49,1
0.13,3,78000,0,15.57,1
0.06,0,76500,1,7.51,0
0.2,2,76500,1,11.077177051964604,0
0.11,0,90000,0,7.51,0
0.31,2,76596,1,12.73,0
0.11,1,90000,0,11.89,0
0.11,2,91000,0,11.077177051964604,0
0.19,4,76700,1,19.42,0
0.11,1,91000,0,10.2,0
0.08,0,76800,1,6.62,0
0.16,0,76800,1,8.9,0
0.17,0,76800,1,6.92,0
0.08,0,76800,1,5.79,0
0.26,2,76800,1,11.077177051964604,0
0.1,3,76800,1,14.96,0
0.13,0,76800,1,9.63,0
0.11,1,92000,0,11.71,0
0.18,0,76875,1,11.077177051964604,0
0.33,1,76896,1,11.71,0
0.16,1,77000,1,12.42,0
0.11,2,92652,0,13.23,0
0.16,0,77000,1,7.9,0
0.16,0,77000,1,7.51,0
0.11,2,93000,0,14.26,0
0.12,0,77000,1,6.03,0
0.11,4,94000,0,18.64,0
0.08,3,71000,1,15.62,1
0.05,0,77000,2,5.99,0
0.04,0,77000,1,7.49,0
0.05,1,77000,1,11.99,0
0.49,3,60350,1,16.89,1
0.11,1,94000,0,9.45,0
0.05,1,77000,1,11.11,0
0.12,4,70550,0,16.77,1
0.11,0,95000,0,6.17,0
0.11,0,95000,0,11.077177051964604,0
0.22,0,44966,0,5.42,0
0.15,2,65400,0,13.98,0
0.35,3,29136,0,13.55,1
0.05,1,71000,1,10.25,1
0.13,0,77000,1,7.88,0
0.14,2,70000,0,14.65,0
0.1,3,77000,1,15.33,0
0.27,1,77000,1,11.48,0
0.15,1,69000,0,11.99,0
0.18,0,77000,1,8.94,0
0.08,0,77000,1,8.0,0
0.07,2,77000,1,13.04,0
0.07,1,71000,1,10.39,1
0.28,4,71000,1,15.13,1
0.26,2,40000,0,11.077177051964604,0
0.08,1,77004,1,11.99,0
0.19,1,77004,1,9.63,0
0.16,0,77004,1,5.79,0
0.24,0,42000,0,7.49,0
0.08,0,77004,1,7.88,0
0.07,3,71004,1,14.96,1
0.03,4,71004,1,17.04,1
0.21,2,77004,1,13.92,0
0.31,1,77052,1,11.36,0
0.04,1,77078,1,12.18,0
0.2,3,50004,0,15.21,0
0.19,2,55000,0,12.73,0
0.08,0,77237,1,6.17,0
0.19,0,77237,1,6.17,0
0.11,1,90000,0,11.71,0
0.06,2,77350,1,13.79,0
0.1,2,100000,0,12.99,0
0.5,0,22000,0,7.51,1
0.41,0,27000,0,8.9,1
0.41,0,27000,0,8.59,1
0.4,1,27300,0,11.48,1
0.38,2,29000,0,13.49,1
0.38,2,29004,0,14.22,1
0.37,2,29472,0,13.49,1
0.36,2,30720,0,13.72,1
0.09,2,77604,1,13.06,0
0.34,1,32000,0,9.91,1
0.34,0,32000,0,7.66,1
0.05,4,77705,1,16.77,0
0.15,0,77705,1,6.17,0
0.33,0,33000,0,7.66,1
0.39,1,77800,1,11.077177051964604,0
0.19,2,77927,1,12.99,0
0.33,3,33600,0,15.65,1
0.38,0,29000,0,8.49,1
0.03,0,78000,1,11.077177051964604,0
0.03,1,78000,1,12.42,0
0.19,2,72000,1,14.65,1
0.14,2,72000,1,14.27,1
0.38,3,29000,0,15.05,1
0.06,1,78000,2,12.69,0
0.19,3,57000,0,14.74,1
0.13,0,78000,1,6.62,0
0.1,0,78000,1,7.9,0
0.37,0,30000,0,6.62,1
0.06,1,78000,1,11.71,0
0.09,0,78000,1,6.62,0
0.06,0,78000,1,6.62,0
0.11,0,78000,1,7.51,0
0.02,1,78000,1,10.65,0
0.12,2,72000,1,15.96,1
0.34,1,32244,0,12.21,1
0.25,2,45000,0,13.11,0
0.19,0,78000,1,8.49,0
0.18,2,62500,0,11.077177051964604,0
0.32,1,78000,1,11.077177051964604,0
0.04,1,78000,1,11.49,0
0.11,0,78000,1,6.99,0
0.08,2,78000,1,12.99,0
0.3,0,40000,2,8.9,0
0.43,3,26000,0,16.89,1
0.36,0,30852,0,5.79,1
0.05,2,78000,1,13.06,0
0.26,1,78000,1,10.37,0
0.1,0,78000,1,5.79,0
0.08,1,78000,1,11.077177051964604,0
0.13,3,40000,2,16.29,0
0.06,0,78000,1,7.66,0
0.3,0,40000,2,6.03,0
0.05,0,78000,1,5.42,0
0.16,0,78000,1,7.29,0
0.31,0,36000,0,11.077177051964604,1
0.15,2,78000,1,13.43,0
0.36,3,30840,0,17.27,1
0.28,0,40000,0,7.88,0
0.27,1,41600,0,10.62,0
0.15,0,78000,1,6.54,0
0.27,3,42000,0,16.77,0
0.13,0,78000,1,5.79,0
0.08,0,78000,1,6.91,0
0.27,1,42000,0,11.077177051964604,0
0.02,1,78000,1,10.36,0
0.25,1,45000,0,10.59,0
0.18,0,78000,1,7.51,0
0.17,2,72000,1,13.61,1
0.25,2,45000,0,12.04,0
0.03,2,78000,2,14.72,0
0.19,0,78000,1,7.88,0
0.32,3,78000,1,15.58,0
0.03,1,78000,1,11.86,0
0.13,1,78000,1,10.99,0
0.01,1,78000,1,9.88,0
0.22,2,50000,0,13.85,0
0.26,5,72000,1,11.077177051964604,1
0.22,0,52000,0,6.62,0
0.08,0,78000,1,7.88,0
0.21,2,54000,0,13.99,0
0.23,1,78000,1,10.99,0
0.1,0,78000,1,7.51,0
0.21,4,78000,1,16.45,0
0.19,0,78000,1,7.51,0
0.19,2,60000,0,10.78,0
0.32,1,78000,2,12.18,0
0.18,1,61000,0,9.99,0
0.18,0,61200,0,6.62,0
0.05,0,78000,2,7.74,0
0.18,1,78000,1,11.48,0
0.19,2,57800,0,13.16,1
0.1,2,78000,1,13.22,0
0.21,1,78000,1,11.89,0
0.12,1,78000,1,10.95,0
0.28,3,61200,1,14.74,1
0.16,1,68000,0,11.99,0
0.16,1,69700,0,11.077177051964604,0
0.16,1,71000,0,11.36,0
0.19,1,61200,1,10.83,1
0.07,1,78000,3,11.077177051964604,0
0.16,1,72000,0,10.36,0
0.32,1,78000,1,9.64,0
0.14,1,78402,0,11.71,0
0.14,1,80000,0,11.077177051964604,0
0.08,0,78200,1,6.54,0
0.14,0,82000,0,5.42,0
0.21,4,61455,1,16.82,1
0.13,0,86700,0,11.077177051964604,0
0.05,0,78386,2,5.42,0
0.06,3,78400,1,17.49,0
0.22,2,78400,1,13.48,0
0.11,2,100016,0,13.98,0
0.22,1,78413,1,10.65,0
0.1,1,78420,1,11.49,0
0.08,0,78500,1,7.49,0
0.09,0,78500,1,7.49,0
0.22,3,72500,1,15.28,1
0.06,0,78500,1,7.14,0
0.1,0,110000,0,7.49,0
0.2,0,78500,1,7.88,0
0.06,0,180000,0,5.79,0
0.25,0,45000,0,9.38,0
0.15,2,75000,0,11.077177051964604,0
0.08,0,72644,1,7.49,1
0.14,3,61754,1,14.83,1
0.32,2,35000,0,13.49,1
0.27,2,41892,0,13.22,0
0.13,1,78720,1,9.62,0
0.07,3,78792,1,14.61,0
0.25,1,78885,2,12.42,0
0.22,1,78948,1,11.83,0
0.1,1,72955,1,11.077177051964604,1
0.25,2,45000,0,13.48,0
0.13,1,78996,2,11.11,0
0.16,0,71000,0,7.49,0
0.39,1,29000,0,9.91,1
0.13,0,79000,1,6.62,0
0.23,0,79000,1,6.62,0
0.31,1,36000,0,12.69,1
0.1,0,79000,1,5.99,0
0.38,0,30000,0,7.51,1
0.27,0,41500,0,7.66,0
0.27,0,43000,0,11.077177051964604,0
0.18,0,79000,2,6.92,0
0.44,2,79000,1,13.8,0
0.23,3,50000,0,17.58,0
0.19,2,60000,0,15.23,0
0.13,0,79000,1,5.79,0
0.25,0,79000,1,6.91,0
0.03,2,62050,1,13.35,1
0.18,1,65000,0,11.89,0
0.16,3,73000,0,14.84,1
0.11,0,79000,1,6.76,0
0.25,1,62050,1,10.62,1
0.13,1,79000,1,10.99,0
0.04,0,79000,1,7.88,0
0.11,1,107806,0,10.37,0
0.2,2,79000,1,12.73,0
0.14,2,79000,1,13.11,0
0.18,2,79000,1,13.57,0
0.18,1,79000,2,11.48,0
0.23,2,79000,1,11.077177051964604,0
0.19,2,79000,1,13.79,0
0.09,1,79000,1,10.01,0
0.04,0,79100,1,5.42,0
0.48,0,24000,0,7.51,1
0.08,0,79200,1,6.03,0
0.05,0,79200,2,6.62,0
0.06,0,79200,1,5.42,0
0.1,0,79200,1,7.88,0
0.06,1,79200,1,10.25,0
0.13,2,79380,1,12.23,0
0.15,1,79400,1,9.88,0
0.27,3,62393,3,15.05,1
0.08,1,79500,1,11.36,0
0.1,1,79560,1,12.53,0
0.34,0,34100,0,6.62,1
0.09,0,79618,1,7.74,0
0.33,3,34500,0,15.31,1
0.09,2,79632,1,14.17,0
0.09,1,79700,1,9.99,0
0.13,0,79700,1,11.077177051964604,0
0.15,2,79768,2,13.49,0
0.33,0,40000,2,7.29,0
0.13,0,79992,1,6.03,0
0.08,1,79992,1,11.077177051964604,0
0.34,1,34000,0,11.49,1
0.3,4,79996,1,16.32,0
0.07,0,40000,2,7.66,0
0.2,1,74000,1,9.91,1
0.28,1,41784,0,10.95,0
0.15,3,80000,1,16.29,0
0.27,0,42000,0,7.88,0
0.05,4,80000,1,19.03,0
0.07,0,80000,1,7.9,0
0.27,2,42000,0,13.79,0
0.13,0,80000,1,11.077177051964604,0
0.25,2,45760,0,11.78,0
0.25,2,45996,0,12.53,0
0.19,1,80000,1,12.42,0
0.15,0,62900,1,7.9,1
0.2,0,57000,0,7.51,0
0.31,2,80000,1,13.49,0
0.2,0,40000,2,5.79,0
0.18,0,62500,0,5.79,0
0.3,1,80000,1,11.71,0
0.23,0,80000,1,7.9,0
0.18,2,63000,0,14.79,0
0.17,0,68298,0,11.077177051964604,0
0.16,1,70000,0,11.86,0
0.1,1,80000,1,11.077177051964604,0
0.13,0,80000,1,8.9,0
0.16,1,74000,0,10.74,0
0.05,0,80000,1,6.62,0
0.15,0,80000,1,6.62,0
0.15,1,79000,0,11.99,0
0.24,0,74000,1,7.9,1
0.09,1,125000,0,10.38,0
0.28,2,41000,0,12.99,0
0.15,3,77954,0,16.77,1
0.29,0,40000,0,11.077177051964604,0
0.16,2,80000,2,11.077177051964604,0
0.12,1,80000,1,11.71,0
0.17,0,70000,0,6.99,0
0.05,2,80000,1,14.27,0
0.16,1,71000,0,10.99,0
0.29,1,40000,0,11.99,0
0.2,1,80000,1,12.42,0
0.2,2,57996,0,13.47,0
0.39,1,30000,0,11.71,1
0.09,2,80000,1,14.65,0
0.07,0,80000,1,6.03,0
0.06,2,80000,1,15.27,0
0.09,0,80000,1,6.03,0
0.05,0,74000,1,7.51,1
0.18,4,66000,0,17.14,1
0.06,0,80000,1,7.51,0
0.27,2,44400,0,13.49,0
0.34,1,35000,0,10.95,1
0.13,1,80000,1,11.077177051964604,0
0.29,0,40000,0,6.92,0
0.04,0,80000,1,6.03,0
0.28,1,42000,0,12.69,0
0.16,2,76000,0,13.11,0
0.13,2,94000,0,13.99,0
0.09,3,80000,1,16.29,0
0.28,3,42500,0,14.11,1
0.24,1,50000,0,10.65,0
0.34,0,35000,0,7.66,1
0.14,0,80000,1,6.62,0
0.24,0,50000,0,11.077177051964604,0
0.28,1,80000,1,10.65,0
0.03,0,80000,1,7.9,0
0.03,2,80000,1,15.27,0
0.6,0,20000,0,8.07,1
0.44,1,80000,1,11.077177051964604,0
0.15,0,80000,1,5.99,0
0.03,2,80000,2,13.49,0
0.35,3,74000,1,11.077177051964604,1
0.5,2,24000,0,14.79,1
0.5,1,24000,0,10.36,1
0.5,3,24000,0,12.17,1
0.06,0,80000,1,6.99,0
0.48,1,24996,0,9.63,1
0.46,0,26000,0,7.9,1
0.46,1,26000,0,11.99,1
0.17,3,80000,1,15.62,0
0.46,2,26000,0,14.26,1
0.07,0,80000,1,8.49,0
0.03,1,80000,1,11.49,0
0.43,2,28000,0,14.27,1
0.04,0,80000,1,6.99,0
0.2,1,80000,1,11.99,0
0.41,3,29000,0,15.05,1
0.11,0,80000,1,7.49,0
0.1,1,80000,1,10.99,0
0.41,0,29435,0,7.66,1
0.06,0,80000,1,11.077177051964604,0
0.19,1,80000,1,11.077177051964604,0
0.4,1,30000,0,10.99,1
0.06,3,80000,1,15.62,0
0.4,0,30000,0,5.79,1
0.4,0,30000,0,6.91,1
0.04,0,80000,1,5.99,0
0.03,1,80000,2,10.59,0
0.15,0,80000,2,7.49,0
0.05,2,80000,1,15.23,0
0.4,2,30000,0,13.72,1
0.07,0,80000,1,5.42,0
0.4,3,30000,0,14.46,1
0.15,2,80000,1,13.99,0
0.4,1,30000,0,10.62,1
0.11,0,80000,1,11.077177051964604,0
0.05,0,80000,2,5.99,0
0.4,1,30000,0,11.48,1
0.4,0,30000,0,9.32,1
0.06,1,80000,2,10.99,0
0.13,0,80000,1,7.49,0
0.07,0,80000,1,5.99,0
0.14,1,80000,1,11.99,0
0.06,2,80000,1,12.99,0
0.39,1,31000,0,10.25,1
0.25,3,80000,1,15.62,0
0.47,6,74000,2,20.11,1
0.13,0,80000,1,5.42,0
0.38,1,31200,0,10.39,1
0.38,0,31800,0,5.42,1
0.02,1,80000,1,10.37,0
0.32,1,74000,1,10.74,1
0.38,0,32000,0,7.51,1
0.26,6,74000,1,20.48,1
0.03,1,74000,1,11.077177051964604,1
0.06,0,80000,1,7.29,0
0.38,0,32000,0,7.29,1
0.09,0,80000,1,11.077177051964604,0
0.38,2,32000,0,13.85,1
0.23,4,74000,1,16.4,1
0.38,2,32000,0,12.87,1
0.38,0,32000,0,8.94,1
0.38,1,32000,0,11.077177051964604,1
0.18,2,80000,1,12.68,0
0.37,1,32500,0,11.49,1
0.36,0,33000,0,8.49,1
0.15,1,80000,1,10.0,0
0.36,2,33504,0,13.98,1
0.31,3,80000,1,14.46,0
0.36,2,33504,0,13.11,1
0.36,1,33600,0,9.91,1
0.36,1,33600,0,11.12,1
0.08,0,80000,1,5.79,0
0.35,1,34000,0,11.71,1
0.25,0,80000,1,6.54,0
0.11,1,80000,2,9.62,0
0.16,0,80000,1,6.54,0
0.35,3,34000,0,14.96,1
0.2,0,80000,2,6.17,0
0.15,0,80000,1,6.91,0
0.23,0,80000,1,5.79,0
0.35,2,34000,0,12.84,1
0.03,0,80000,1,6.91,0
0.04,0,80000,1,6.17,0
0.31,1,80000,1,10.36,0
0.13,0,80000,1,5.79,0
0.35,1,34132,0,10.62,1
0.15,0,40000,2,8.0,0
0.35,1,34138,0,10.39,1
0.35,3,34500,0,14.84,1
0.35,1,34500,0,10.38,1
0.31,1,80000,2,9.99,0
0.19,2,80000,1,12.61,0
0.2,0,80000,1,7.88,0
0.03,2,80000,1,14.72,0
0.34,1,35000,0,11.077177051964604,1
0.15,2,40000,2,13.47,0
0.38,2,40000,2,13.16,0
0.14,2,74000,1,11.077177051964604,1
0.34,1,35000,0,11.71,1
0.34,1,35000,0,10.0,1
0.34,0,35000,0,6.54,1
0.34,2,35000,0,10.91,1
0.1,3,80000,1,15.58,0
0.3,2,80000,1,14.35,0
0.06,0,80000,1,6.76,0
0.41,2,29004,0,12.84,1
0.34,0,35400,0,7.29,1
0.13,2,80000,2,14.72,0
0.05,2,40000,2,12.53,0
0.33,1,36000,0,9.91,1
0.4,1,30000,0,11.11,1
0.05,0,80000,1,7.51,0
0.23,0,80000,1,7.51,0
0.16,0,40000,2,8.32,0
0.33,1,36000,0,8.88,1
0.09,0,80000,1,7.51,0
0.33,0,36000,0,5.79,1
0.33,1,36000,0,11.49,1
0.14,2,80000,1,12.73,0
0.31,1,80000,1,10.25,0
0.12,3,62900,1,15.7,1
0.33,1,36780,0,11.49,1
0.39,2,31008,0,13.79,1
0.23,1,80000,1,10.62,0
0.15,2,80000,1,13.48,0
0.13,0,80000,1,7.14,0
0.19,1,80000,1,9.88,0
0.19,3,80000,1,16.07,0
0.31,1,80000,1,11.077177051964604,0
0.15,0,80000,1,7.88,0
0.33,4,62900,2,11.077177051964604,1
0.38,1,31200,0,10.99,1
0.06,1,80000,1,11.36,0
0.11,0,80000,1,7.51,0
0.31,3,80000,1,11.077177051964604,0
0.31,2,80000,1,11.077177051964604,0
0.32,1,37392,0,10.62,1
0.31,1,80000,1,10.62,0
0.06,0,80000,1,7.14,0
0.38,3,32000,0,11.077177051964604,1
0.06,3,80000,1,14.96,0
0.25,3,80000,1,14.96,0
0.32,1,38000,0,11.71,1
0.16,4,62900,1,16.35,1
0.07,5,80000,2,19.13,0
0.14,1,74000,1,11.83,1
0.32,1,38000,0,10.37,1
0.32,1,38000,0,11.077177051964604,1
0.32,2,38000,0,13.23,1
0.13,0,80000,1,7.74,0
0.32,1,38000,0,11.89,1
0.07,0,80000,1,7.4,0
0.32,2,38000,0,11.34,1
0.07,0,80000,1,7.74,0
0.32,0,38001,0,6.17,1
0.31,3,80000,1,15.31,0
0.07,0,80000,1,8.59,0
0.31,1,80000,2,11.48,0
0.32,1,38004,0,10.75,1
0.37,3,32004,0,14.96,1
0.03,0,80000,1,11.077177051964604,0
0.07,0,80000,2,8.94,0
0.19,1,80000,1,12.53,0
0.31,1,38340,0,11.71,1
0.11,1,80000,1,11.14,0
0.34,1,74000,1,12.18,1
0.31,0,38400,0,8.9,1
0.09,2,80000,2,13.22,0
0.28,1,80000,1,11.48,0
0.3,0,39996,2,8.94,0
0.31,0,38400,0,5.99,1
0.31,1,38599,0,10.38,1
0.19,1,80000,1,11.48,0
0.31,1,39000,0,10.99,1
0.31,1,39000,0,11.11,1
0.04,0,80000,1,8.0,0
0.31,1,39000,0,10.83,1
0.3,0,39600,0,8.9,0
0.08,0,39996,2,7.37,0
0.3,1,39600,0,10.99,0
0.1,4,80000,1,15.68,0
0.3,0,39779,0,5.79,0
0.21,1,80000,1,12.21,0
0.2,3,74000,1,15.05,1
0.3,0,39900,0,7.9,0
0.3,1,39900,0,9.88,0
0.1,1,74000,1,10.08,1
0.09,0,80000,1,8.63,0
0.3,1,39996,0,12.69,0
0.13,0,80000,1,8.32,0
0.3,1,39996,0,9.63,0
0.25,1,80000,2,9.51,0
0.15,2,74000,1,11.077177051964604,1
0.34,4,74000,1,14.38,1
0.3,1,39996,0,11.077177051964604,0
0.3,2,40000,0,13.49,0
0.03,2,80004,2,15.27,0
0.04,0,80004,1,7.49,0
0.07,0,80004,1,6.17,0
0.34,3,74004,1,15.57,1
0.3,1,40000,0,9.99,0
0.31,1,80004,2,10.36,0
0.3,0,40000,0,7.51,0
0.19,1,80004,1,11.86,0
0.3,1,40000,0,10.99,0
0.3,0,40000,0,7.88,0
0.24,1,80004,1,10.62,0
0.3,2,40000,0,13.22,0
0.07,0,80004,1,8.0,0
0.3,1,40000,0,11.077177051964604,0
0.3,1,40000,0,12.18,0
0.3,1,40000,0,11.58,0
0.3,1,40000,0,11.89,0
0.07,0,80004,1,8.63,0
0.3,1,40100,0,9.91,0
0.34,1,80070,1,10.74,0
0.14,1,80140,1,10.37,0
0.37,1,80196,2,9.91,0
0.05,0,80208,1,5.42,0
0.3,2,40320,0,14.27,0
0.09,0,80340,2,7.14,0
0.29,0,40800,0,11.077177051964604,0
0.29,1,41000,0,11.71,0
0.01,0,80400,1,5.42,0
0.31,3,80400,1,17.49,0
0.15,0,80400,1,5.79,0
0.29,2,42000,0,13.49,0
0.29,0,42000,0,7.9,0
0.07,0,74476,1,8.49,1
0.3,3,80500,1,17.58,0
0.29,1,42000,0,10.65,0
0.29,0,42000,0,8.49,0
0.14,1,80500,1,12.53,0
0.1,3,74500,1,13.17,1
0.12,1,80600,1,11.077177051964604,0
0.27,4,74600,1,17.51,1
0.29,0,42000,0,7.66,0
0.2,2,80689,1,13.22,0
0.12,0,80730,1,7.29,0
0.06,0,80796,1,11.077177051964604,0
0.29,2,42000,0,13.23,0
0.19,3,80832,2,15.65,0
0.11,1,81000,1,12.42,0
0.28,1,42500,0,12.69,0
0.13,0,81000,1,8.49,0
0.28,2,42500,0,13.35,0
0.28,1,42500,0,11.36,0
0.28,0,42900,0,8.9,0
0.28,2,43000,0,13.16,0
0.33,3,75000,1,15.57,1
0.12,1,81000,1,8.88,0
0.15,3,81000,2,11.077177051964604,0
0.06,1,81000,1,10.75,0
0.08,0,81000,1,7.88,0
0.28,1,43200,0,10.36,0
0.25,1,81000,1,11.49,0
0.27,1,43680,0,10.37,0
0.03,0,39000,2,11.077177051964604,0
0.3,1,81000,1,9.88,0
0.27,4,44004,0,16.45,0
0.27,3,44160,0,13.24,0
0.27,2,44400,0,14.79,0
0.12,3,81000,2,15.31,0
0.27,2,44412,0,13.11,0
0.19,1,81000,1,12.18,0
0.06,1,81000,1,10.95,0
0.1,2,81000,2,12.53,0
0.04,1,81100,1,11.077177051964604,0
0.27,1,45000,0,12.69,0
0.18,1,81120,1,10.25,0
0.11,3,39000,2,14.84,0
0.27,0,45000,0,6.62,0
0.11,1,81204,1,10.95,0
0.07,0,81360,1,7.9,0
0.09,1,39000,2,11.86,0
0.22,2,39000,2,14.35,0
0.1,1,81400,1,11.077177051964604,0
0.18,1,81500,1,10.0,0
0.09,0,81500,1,6.54,0
0.25,0,81500,1,6.54,0
0.08,1,39000,2,10.62,0
0.03,0,81504,1,6.92,0
0.09,1,81600,1,11.99,0
0.11,0,81600,1,7.49,0
0.18,0,81600,1,6.92,0
0.16,2,81600,1,13.23,0
0.02,0,81600,1,6.39,0
0.27,1,45000,0,10.99,0
0.25,1,81600,1,12.18,0
0.27,0,45000,0,5.79,0
0.27,0,45000,0,7.66,0
0.03,0,81800,1,6.39,0
0.27,1,45000,0,9.62,0
0.27,1,45000,0,11.83,0
0.09,2,81996,1,14.72,0
0.17,0,81996,1,7.88,0
0.27,2,45000,0,11.97,0
0.09,1,82000,1,12.42,0
0.3,2,82000,2,15.27,0
0.27,1,45176,0,11.49,0
0.27,0,45204,0,7.51,0
0.26,2,45600,0,13.23,0
0.3,3,39760,0,16.07,1
0.26,3,45806,0,14.84,0
0.26,1,45900,0,10.39,0
0.01,2,82000,1,14.27,0
0.23,0,82000,1,7.9,0
0.06,3,82000,1,16.77,0
0.26,4,45996,0,15.68,0
0.06,1,82000,1,11.077177051964604,0
0.26,1,46000,0,11.71,0
0.26,0,46000,0,5.42,0
0.04,0,82000,1,5.99,0
0.11,3,82000,1,11.077177051964604,0
0.26,2,46000,0,12.68,0
0.26,2,46000,0,12.84,0
0.04,3,82000,1,11.077177051964604,0
0.26,3,46800,0,15.21,0
0.18,1,82000,1,10.37,0
0.26,2,47000,0,15.96,0
0.12,1,82000,1,10.0,0
0.26,0,47000,0,6.03,0
0.26,1,47000,0,10.37,0
0.18,0,82000,1,11.077177051964604,0
0.13,1,82000,1,9.25,0
0.1,0,82000,1,5.79,0
0.24,0,82000,1,6.54,0
0.29,1,41000,0,10.0,1
0.08,1,76000,1,11.49,1
0.18,1,38400,2,12.69,0
0.25,1,47840,0,12.69,0
0.25,0,48000,0,6.03,0
0.07,0,82000,1,6.76,0
0.25,3,48000,0,16.77,0
0.25,2,48000,0,13.49,0
0.24,1,82000,1,9.88,0
0.29,3,42000,0,15.65,1
0.12,2,82000,1,12.87,0
0.24,2,82000,1,13.57,0
0.07,2,82000,1,11.077177051964604,0
0.09,4,76000,1,16.35,1
0.18,0,82000,3,9.63,0
0.25,2,48000,0,11.66,0
0.05,3,82000,1,15.05,0
0.06,2,82000,1,13.47,0
0.13,0,82000,1,11.077177051964604,0
0.1,1,82000,1,11.46,0
0.12,4,82000,1,14.93,0
0.09,2,82000,1,12.72,0
0.09,0,82000,1,8.32,0
0.25,2,48074,0,13.85,0
0.09,3,76000,1,12.92,1
0.2,1,60000,0,10.65,0
0.2,0,60000,0,7.51,0
0.22,1,54000,0,12.42,1
0.13,2,76248,1,14.27,1
0.2,1,60000,0,12.69,0
0.23,0,82305,1,6.99,0
0.2,0,60000,0,6.03,0
0.22,3,54000,0,16.77,1
0.2,0,60000,0,6.62,0
0.2,0,60000,0,7.9,0
0.06,0,82500,1,8.49,0
0.12,0,82500,2,5.79,0
0.21,2,65025,1,14.35,1
0.2,0,60000,0,8.9,0
0.2,1,60000,0,9.99,0
0.2,1,60000,0,10.99,0
0.17,0,82500,1,9.32,0
0.2,1,60000,0,10.37,0
0.2,1,60000,0,10.36,0
0.2,1,60000,0,11.077177051964604,0
0.22,2,54000,0,12.98,1
0.2,0,60000,0,11.077177051964604,0
0.2,0,60000,0,5.42,0
0.24,2,82726,1,11.077177051964604,0
0.06,0,82729,2,6.17,0
0.2,1,60000,0,11.86,0
0.15,1,82800,1,11.077177051964604,0
0.2,0,60000,0,7.88,0
0.2,1,60000,0,10.62,0
0.07,1,83000,1,11.99,0
0.2,2,60000,0,12.87,0
0.2,2,60000,0,14.26,0
0.17,0,83000,1,8.49,0
0.07,1,83000,1,9.99,0
0.2,0,60000,0,9.63,0
0.2,1,60000,0,12.21,0
0.16,1,83000,1,10.99,0
0.13,0,83000,1,5.79,0
0.22,2,38376,2,13.8,0
0.24,3,83000,1,14.54,0
0.12,0,83000,1,7.66,0
0.2,2,60000,0,13.47,0
0.3,1,83000,1,11.077177051964604,0
0.18,0,83000,1,6.91,0
0.13,1,38272,2,9.99,0
0.02,1,83000,1,11.12,0
0.3,3,83000,2,15.95,0
0.2,3,60500,0,16.49,0
0.3,1,83000,1,10.99,0
0.08,2,83000,1,12.73,0
0.2,1,83000,1,10.25,0
0.1,0,83000,1,8.0,0
0.2,1,61000,0,11.077177051964604,0
0.09,5,77000,1,18.53,1
0.14,1,65450,1,12.21,1
0.2,0,61000,0,7.29,0
0.13,2,23500,0,13.23,0
0.04,2,83004,1,12.61,0
0.29,0,83004,1,7.88,0
0.3,1,83004,1,11.077177051964604,0
0.06,0,83004,1,6.76,0
0.13,1,24000,0,11.077177051964604,0
0.12,2,83050,1,13.49,0
0.08,2,38004,2,13.35,0
0.17,0,83199,1,5.42,0
0.05,0,83200,1,7.49,0
0.13,2,24000,0,11.077177051964604,1
0.12,0,24856,0,9.32,0
0.28,2,77200,1,13.23,1
0.12,1,24996,0,11.49,0
0.12,1,25000,0,12.69,0
0.12,2,83400,1,13.11,0
0.12,1,25000,0,11.12,0
0.08,3,38004,2,12.92,0
0.02,0,83500,1,6.76,0
0.08,0,83500,1,8.59,0
0.16,0,83600,1,7.66,0
0.09,2,83600,2,13.11,0
0.12,1,25000,0,10.95,0
0.12,0,25000,0,8.32,0
0.04,0,83957,1,8.94,0
0.12,2,25200,0,14.35,0
0.1,0,84000,1,6.62,0
0.21,0,84000,2,8.9,0
0.19,0,84000,1,6.03,0
0.24,2,84000,1,15.27,0
0.09,1,84000,1,12.69,0
0.11,0,26400,0,11.077177051964604,0
0.05,1,84000,1,11.71,0
0.11,1,26500,0,10.62,0
0.11,2,26880,0,12.23,0
0.05,0,84000,1,5.42,0
0.11,1,27000,0,11.14,0
0.06,1,84000,1,10.99,0
0.11,1,27600,0,11.49,0
0.03,1,84000,1,9.99,0
0.08,1,84000,1,10.99,0
0.33,0,84000,1,8.49,0
0.11,0,27996,0,11.077177051964604,0
0.11,1,28000,0,10.25,0
0.27,1,84000,1,11.99,0
0.21,1,84000,1,9.99,0
0.14,1,84000,1,11.99,0
0.1,1,28800,0,12.42,0
0.03,0,84000,1,5.99,0
0.12,0,84000,1,11.077177051964604,0
0.25,2,84000,1,13.49,0
0.1,1,28800,0,11.12,0
